AgtId,PPName,Con,Reg,Contp,CowWar,Dat,War Type,War Name,Year From,Year To,War Duration
1850,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-03-04,Inter-State,War of Bosnian Independence,1992,1992,1
608,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-03-01,Inter-State,War of Bosnian Independence,1992,1992,1
608,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-03-01,Inter-State,War of Bosnian Independence,1992,1992,1
1179,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-28,Inter-State,War of Bosnian Independence,1992,1992,1
1179,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-28,Inter-State,War of Bosnian Independence,1992,1992,1
1633,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-26,Inter-State,War of Bosnian Independence,1992,1992,1
1633,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-26,Inter-State,War of Bosnian Independence,1992,1992,1
1497,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-23,Inter-State,War of Bosnian Independence,1992,1992,1
1497,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-23,Inter-State,War of Bosnian Independence,1992,1992,1
1931,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-19,Inter-State,War of Bosnian Independence,1992,1992,1
1931,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-19,Inter-State,War of Bosnian Independence,1992,1992,1
1632,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-18,Inter-State,War of Bosnian Independence,1992,1992,1
1632,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-18,Inter-State,War of Bosnian Independence,1992,1992,1
1872,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-08,Inter-State,War of Bosnian Independence,1992,1992,1
1872,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-08,Inter-State,War of Bosnian Independence,1992,1992,1
1930,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-08,Inter-State,War of Bosnian Independence,1992,1992,1
1930,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-02-08,Inter-State,War of Bosnian Independence,1992,1992,1
1598,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-01-26,Inter-State,War of Bosnian Independence,1992,1992,1
1598,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-01-26,Inter-State,War of Bosnian Independence,1992,1992,1
1298,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-01-19,Inter-State,War of Bosnian Independence,1992,1992,1
1298,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1994-01-19,Inter-State,War of Bosnian Independence,1992,1992,1
1849,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-12-16,Inter-State,War of Bosnian Independence,1992,1992,1
1849,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-12-16,Inter-State,War of Bosnian Independence,1992,1992,1
1871,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-22,Inter-State,War of Bosnian Independence,1992,1992,1
1871,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-22,Inter-State,War of Bosnian Independence,1992,1992,1
1494,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-18,Inter-State,War of Bosnian Independence,1992,1992,1
1494,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-18,Inter-State,War of Bosnian Independence,1992,1992,1
1202,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-12,Inter-State,War of Bosnian Independence,1992,1992,1
1202,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-12,Inter-State,War of Bosnian Independence,1992,1992,1
1493,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-07,Inter-State,War of Bosnian Independence,1992,1992,1
1493,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-11-07,Inter-State,War of Bosnian Independence,1992,1992,1
1297,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-10-22,Inter-State,War of Bosnian Independence,1992,1992,1
1297,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-10-22,Inter-State,War of Bosnian Independence,1992,1992,1
1569,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-10-21,Inter-State,War of Bosnian Independence,1992,1992,1
1569,Local peace processes in Bosnia,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-10-21,Inter-State,War of Bosnian Independence,1992,1992,1
472,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-09-16,Inter-State,War of Bosnian Independence,1992,1992,1
472,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-09-16,Inter-State,War of Bosnian Independence,1992,1992,1
1630,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-08-31,Inter-State,War of Bosnian Independence,1992,1992,1
1630,Bosnia peace process,Yugoslavia (former),Europe and Eurasia,Government/territory,215,1993-08-31,Inter-State,War of Bosnian Independence,1992,1992,1
